path	faction	family	morale	cmd	independent	discipline	steadfast	vet	skill	sf	legacy_aio	flags
mp/prc/2022s/pla_antitank_pf98_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_crew.set	prc	2022s	aio_morale_regular		0	0	0	0	1		0	
mp/prc/2022s/pla_crew_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_crew_hj8.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_crew_pbp172.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_crew_qjz171.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_crew_qjz89.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_drone.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_eng.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_eng_at.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_eng_at_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_eng_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_grenadier.set	prc	2022s	aio_morale_trained		0	0	0	0			0	
mp/prc/2022s/pla_grenadier_gy.set	prc	2022s	aio_morale_regular		0	0	0	0			0	
mp/prc/2022s/pla_manpad_operator.set	prc	2022s	aio_morale_regular		0	0	0	0			0	
mp/prc/2022s/pla_manpad_supporter.set	prc	2022s	aio_morale_regular		0	0	0	0			0	
mp/prc/2022s/pla_marksman.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_marksman_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_marksman_qbu10.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_marksman_qbu10_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_marksman_qbu11.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_marksman_qbu11_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_medic.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_medic_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_mg.set	prc	2022s	aio_morale_trained		0	0	0	0			0	
mp/prc/2022s/pla_mg_gy.set	prc	2022s	aio_morale_regular		0	0	0	0			0	
mp/prc/2022s/pla_mg_qjy.set	prc	2022s	aio_morale_trained		0	0	0	0			0	
mp/prc/2022s/pla_mg_qjy_gy.set	prc	2022s	aio_morale_regular		0	0	0	0			0	
mp/prc/2022s/pla_recon.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_recon_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_rifleman.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_rifleman_dza08.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_rifleman_dza08_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_rifleman_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_senior.set	prc	2022s	aio_morale_trained	aio_cmd_junior	0	0	0	0	4		0	
mp/prc/2022s/pla_senior_gy.set	prc	2022s	aio_morale_regular	aio_cmd_junior	0	0	0	0	4		0	
mp/prc/2022s/pla_sniper.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_sniper_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/pla_squadlead.set	prc	2022s	aio_morale_trained	aio_cmd_primary	0	0	0	0	4		0	
mp/prc/2022s/pla_squadlead_gy.set	prc	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	0	4		0	
mp/prc/2022s/pla_vehicleman.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/2022s/pla_vehicleman_gy.set	prc	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/prc/2022s/tankman.set	prc	2022s	aio_morale_trained		0	0	0	0	3		0	
mp/prc/early/artilleryman.set	prc	early	aio_morale_trained		0	0	0	0	3		0	
mp/prc/early/tankman.set	prc	early	aio_morale_trained		0	0	0	0	3		0	
mp/prc/mid/artilleryman.set	prc	mid	aio_morale_trained		0	0	0	0	3		0	
mp/prc/mid/tankman.set	prc	mid	aio_morale_trained		0	0	0	0	3		0	
mp/rusa/2022s/106vdv_ags17crew.set	rusa	2022s	aio_morale_trained		0	0	0	0	4		0	
mp/rusa/2022s/106vdv_antitank.set	rusa	2022s	aio_morale_trained		0	0	0	0	4		0	
mp/rusa/2022s/106vdv_greenader.set	rusa	2022s	aio_morale_trained		0	0	0	0	4		0	
mp/rusa/2022s/106vdv_kordcrew.set	rusa	2022s	aio_morale_trained		0	0	0	0	4		0	
mp/rusa/2022s/106vdv_medic.set	rusa	2022s	aio_morale_trained		0	0	0	0	4		0	
mp/rusa/2022s/106vdv_mg.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	
mp/rusa/2022s/106vdv_rifleman.set	rusa	2022s	aio_morale_trained		0	0	0	0	4		0	
mp/rusa/2022s/106vdv_squadlead.set	rusa	2022s	aio_morale_trained	aio_cmd_primary	0	0	0	0	5		0	
mp/rusa/2022s/45vdv_antitank.set	rusa	2022s	aio_morale_elite		1	0	1	5		5	0	
mp/rusa/2022s/45vdv_assault.set	rusa	2022s	aio_morale_elite		1	0	1	5		5	0	
mp/rusa/2022s/45vdv_lmg.set	rusa	2022s	aio_morale_elite		1	0	1	5		5	0	
mp/rusa/2022s/45vdv_manpad.set	rusa	2022s	aio_morale_elite		1	0	1	5		5	0	
mp/rusa/2022s/45vdv_marksman.set	rusa	2022s	aio_morale_elite		1	0	1	5		5	0	
mp/rusa/2022s/45vdv_medic.set	rusa	2022s	aio_morale_elite		1	0	1	5		5	0	
mp/rusa/2022s/45vdv_recon.set	rusa	2022s	aio_morale_elite		1	0	1	5		5	0	
mp/rusa/2022s/45vdv_rifleman.set	rusa	2022s	aio_morale_elite		1	0	1	5		5	0	
mp/rusa/2022s/45vdv_spg9crew.set	rusa	2022s	aio_morale_elite		1	0	1	5		5	0	
mp/rusa/2022s/45vdv_squadlead.set	rusa	2022s	aio_morale_elite	aio_cmd_primary	1	0	1	5		5	0	
mp/rusa/2022s/kor_antitank_rpg29.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_antitank_rpg30.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_antitank_rpg7.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_assault_rpg26.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_assault_rpg27.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_assault_rpg30.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_atassist.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_atassist_rpg29.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_crew.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_crew_ags.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_crew_nsv.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_crew_spg9.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_grenadier.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_marksman.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_marksman1.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_medic.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_mg.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_mgunasst.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_recon.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_recon1.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_rifleman.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_rifleman3.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_saperi.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_saperi_rpo.set	rusa	2022s	aio_morale_trained		0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_seniorrifleman.set	rusa	2022s	aio_morale_trained	aio_cmd_junior	0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/kor_squadlead.set	rusa	2022s	aio_morale_trained	aio_cmd_primary	0	0	0	0			0	owner_review_formation_kor
mp/rusa/2022s/ldnr_tank_commander.set	rusa	2022s	aio_morale_low		0	0	0	0			0	vehicle_or_crew_cmd
mp/rusa/2022s/ldnr_tankman.set	rusa	2022s	aio_morale_low		0	0	0	0			0	
mp/rusa/2022s/lud_antitank.set	rusa	2022s	aio_morale_low		0	0	0	0	1		0	
mp/rusa/2022s/lud_atassist.set	rusa	2022s	aio_morale_low		0	0	0	0	1		0	
mp/rusa/2022s/lud_lmg.set	rusa	2022s	aio_morale_low		0	0	0	0			0	
mp/rusa/2022s/lud_lmgunasst.set	rusa	2022s	aio_morale_low		0	0	0	0			0	
mp/rusa/2022s/lud_marksman.set	rusa	2022s	aio_morale_low		0	0	0	0	1		0	
mp/rusa/2022s/lud_medic.set	rusa	2022s	aio_morale_low		0	0	0	0	1		0	
mp/rusa/2022s/lud_mg.set	rusa	2022s	aio_morale_low		0	0	0	0			0	
mp/rusa/2022s/lud_mgunasst.set	rusa	2022s	aio_morale_low		0	0	0	0			0	
mp/rusa/2022s/lud_ptrs.set	rusa	2022s	aio_morale_low		0	0	0	0	1		0	
mp/rusa/2022s/lud_rifleman.set	rusa	2022s	aio_morale_low		0	0	0	0	1		0	
mp/rusa/2022s/lud_squadlead.set	rusa	2022s	aio_morale_low	aio_cmd_primary	0	0	0	0	2		0	
mp/rusa/2022s/rus110_203ob.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus110_antitank.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus110_antitankasst.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus110_medic.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus110_metis_crew.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus110_mg.set	rusa	2022s	aio_morale_regular		0	0	0	2			0	
mp/rusa/2022s/rus110_mgunasst.set	rusa	2022s	aio_morale_regular		0	0	0	2			0	
mp/rusa/2022s/rus110_rifleman.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus110_seniorrifleman.set	rusa	2022s	aio_morale_regular	aio_cmd_junior	0	0	0	2	3		0	
mp/rusa/2022s/rus110_squadlead.set	rusa	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	2	5		0	
mp/rusa/2022s/rus114_2b11crew.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_9m133crew.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_antitank.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_antitank_javelin.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_antitank_tbg.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_antitankassist.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_marksman.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_medic.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_mg.set	rusa	2022s	aio_morale_regular		0	0	0	2			0	
mp/rusa/2022s/rus114_recon.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_rez_antitank.set	rusa	2022s	aio_morale_low		0	0	0	2	2		0	reservist
mp/rusa/2022s/rus114_rez_antitank_og7v.set	rusa	2022s	aio_morale_low		0	0	0	2	2		0	reservist
mp/rusa/2022s/rus114_rez_antitank_rpg26.set	rusa	2022s	aio_morale_low		0	0	0	2	2		0	reservist
mp/rusa/2022s/rus114_rez_medic.set	rusa	2022s	aio_morale_low		0	0	0	2	2		0	reservist
mp/rusa/2022s/rus114_rez_mg.set	rusa	2022s	aio_morale_low		0	0	0	2			0	reservist
mp/rusa/2022s/rus114_rez_mg_assault.set	rusa	2022s	aio_morale_low		0	0	0	2			0	reservist
mp/rusa/2022s/rus114_rez_rifleman.set	rusa	2022s	aio_morale_low		0	0	0	2	2		0	reservist
mp/rusa/2022s/rus114_rez_rifleman_assault.set	rusa	2022s	aio_morale_low		0	0	0	2	2		0	reservist
mp/rusa/2022s/rus114_rez_seniorrifleman.set	rusa	2022s	aio_morale_low	aio_cmd_junior	0	0	0	2	2		0	reservist
mp/rusa/2022s/rus114_rez_seniorrifleman_assault.set	rusa	2022s	aio_morale_low	aio_cmd_junior	0	0	0	2	2		0	reservist
mp/rusa/2022s/rus114_rez_squadlead.set	rusa	2022s	aio_morale_low	aio_cmd_primary	0	0	0	2	4		0	reservist
mp/rusa/2022s/rus114_rez_squadlead_assault.set	rusa	2022s	aio_morale_low	aio_cmd_primary	0	0	0	2	4		0	reservist
mp/rusa/2022s/rus114_rifleman.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_rifleman2.set	rusa	2022s	aio_morale_regular		0	0	0	2	4		0	
mp/rusa/2022s/rus114_saperi.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus114_saperi_rpo.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus114_seniorrifleman.set	rusa	2022s	aio_morale_regular	aio_cmd_junior	0	0	0	2	4		0	
mp/rusa/2022s/rus114_squadlead.set	rusa	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	2	5		0	
mp/rusa/2022s/rus150_antitank.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_antitank_metis.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_antitank_og7v.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_antitank_rhsg.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_grenadier_gm94.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_grenadier_tm62.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_marksman.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_medic.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_metis.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_mg.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_recon.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_rifleman.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_saperi.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_saperi_rpo.set	rusa	2022s	aio_morale_regular		0	0	0	0		3	0	
mp/rusa/2022s/rus150_seniorrifleman.set	rusa	2022s	aio_morale_regular	aio_cmd_junior	0	0	0	0		3	0	
mp/rusa/2022s/rus150_squadlead.set	rusa	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	0		4	0	
mp/rusa/2022s/rus155_9k115_crew.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_antitank.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_antitank_og7.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_antitank_r.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_antitank_rpg28.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_atassist.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_lmg.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_lmgassist.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_marksman.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_medic.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_recon.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_rifleman.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_rmg.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_rshg.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_saperi.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_saperi_rpo.set	rusa	2022s	aio_morale_trained		0	0	0	0		3	0	
mp/rusa/2022s/rus155_seniorrifleman.set	rusa	2022s	aio_morale_trained	aio_cmd_junior	0	0	0	0		3	0	
mp/rusa/2022s/rus155_squadlead.set	rusa	2022s	aio_morale_trained	aio_cmd_primary	0	0	0	0		4	0	
mp/rusa/2022s/rus2_antitank.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus2_antitank_l.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus2_hmg.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus2_lmg.set	rusa	2022s	aio_morale_regular		0	0	0	0			0	
mp/rusa/2022s/rus2_marksman.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus2_medic.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus2_recon.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus2_rifleman.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus2_seniorrifleman.set	rusa	2022s	aio_morale_regular	aio_cmd_junior	0	0	0	0	3		0	
mp/rusa/2022s/rus2_squadlead.set	rusa	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	0	3		0	
mp/rusa/2022s/rus4_antitank.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_antitank_l.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_antitank_rpg22.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_antitank_rpg27.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_antitank_rpg29.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_antitank_rpg7vr.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_antitank_tbg7.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_hmg.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_marksman.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_medic.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_mg.set	rusa	2022s	aio_morale_regular		0	0	0	0			0	
mp/rusa/2022s/rus4_recon.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_rifleman.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_saperi.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_saperi_rpo.set	rusa	2022s	aio_morale_regular		0	0	0	0	3		0	
mp/rusa/2022s/rus4_seniorrifleman.set	rusa	2022s	aio_morale_regular	aio_cmd_junior	0	0	0	0	3		0	
mp/rusa/2022s/rus4_squadlead.set	rusa	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	0	4		0	
mp/rusa/2022s/rus80_antitank.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_antitank_javelin.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_antitank_rhsg.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_antitank_sso.set	rusa	2022s	aio_morale_elite		1	0	0	2	4		0	
mp/rusa/2022s/rus80_antitankasst.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_fpv.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_medic.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_mg.set	rusa	2022s	aio_morale_regular		0	0	0	2			0	
mp/rusa/2022s/rus80_mg1.set	rusa	2022s	aio_morale_regular		0	0	0	2			0	
mp/rusa/2022s/rus80_mg_sso.set	rusa	2022s	aio_morale_elite		1	0	0	2			0	
mp/rusa/2022s/rus80_mgunasst.set	rusa	2022s	aio_morale_regular		0	0	0	2			0	
mp/rusa/2022s/rus80_rifleman.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_rifleman1.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_rifleman_sso.set	rusa	2022s	aio_morale_elite		1	0	0	2	4		0	
mp/rusa/2022s/rus80_seniorrifleman.set	rusa	2022s	aio_morale_regular	aio_cmd_junior	0	0	0	2	3		0	
mp/rusa/2022s/rus80_seniorrifleman_sso.set	rusa	2022s	aio_morale_elite	aio_cmd_junior	1	0	0	2	4		0	
mp/rusa/2022s/rus80_sniper.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_spotter.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus80_squadlead.set	rusa	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	2	5		0	
mp/rusa/2022s/rus80_squadlead_sso.set	rusa	2022s	aio_morale_elite	aio_cmd_primary	1	0	0	2	5		0	
mp/rusa/2022s/rus80_uav.set	rusa	2022s	aio_morale_regular		0	0	0	2	3		0	
mp/rusa/2022s/rus90_antitank.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_antitank_rpg26.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_antitank_rpg27.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_assault.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_lmgassist.set	rusa	2022s	aio_morale_regular		0	0	0	5			0	unusual_high_vet_regular
mp/rusa/2022s/rus90_marksman.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_medic.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_mg.set	rusa	2022s	aio_morale_regular		0	0	0	5			0	unusual_high_vet_regular
mp/rusa/2022s/rus90_recon.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_rifleman.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_rifleman_assault.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_saperi.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_saperi_mg.set	rusa	2022s	aio_morale_regular		0	0	0	5			0	unusual_high_vet_regular
mp/rusa/2022s/rus90_saperi_rpo.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_saperi_squadlead.set	rusa	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	5	3		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_seniorrifleman.set	rusa	2022s	aio_morale_regular	aio_cmd_junior	0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_sniper.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_squadlead.set	rusa	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	5	3		0	unusual_high_vet_regular
mp/rusa/2022s/rus90_vehicleman.set	rusa	2022s	aio_morale_regular		0	0	0	5	2		0	unusual_high_vet_regular
mp/rusa/2022s/rus_antitank.set	rusa	2022s	aio_morale_regular		0	0	0	0	2		0	
mp/rusa/2022s/rus_atassist.set	rusa	2022s	aio_morale_regular		0	0	0	0	2		0	
mp/rusa/2022s/rus_cmd.set	rusa	2022s	aio_morale_regular	aio_cmd_primary	0	0	0	0	3		0	cmd_primary_not_senior
mp/rusa/2022s/rus_eng.set	rusa	2022s	aio_morale_regular		0	0	0	0	2		0	
mp/rusa/2022s/rus_eng_ap.set	rusa	2022s	aio_morale_regular		0	0	0	0	2		0	
mp/rusa/2022s/rus_eng_at.set	rusa	2022s	aio_morale_regular		0	0	0	0	2		0	
mp/rusa/2022s/rus_guncrew_2b11.set	rusa	2022s	aio_morale_regular		0	0	0	0	1		0	
mp/rusa/2022s/rus_guncrew_2b14.set	rusa	2022s	aio_morale_regular		0	0	0	0	1		0	
mp/rusa/2022s/rus_guncrew_9m133.set	rusa	2022s	aio_morale_regular		0	0	0	0	1		0	
mp/rusa/2022s/rus_guncrew_ags30.set	rusa	2022s	aio_morale_regular		0	0	0	0	1		0	
mp/rusa/2022s/rus_guncrew_dshk.set	rusa	2022s	aio_morale_regular		0	0	0	0	1		0	
